name	ID	CntrUS_vs_CntrStim_p.val	FarnStim_vs_CntrStim_p.val	FarnStim_vs_CntrUS_p.val	FarnStim_vs_GeraStim_p.val	FarnStim_vs_GeraUS_p.val	FarnUS_vs_CntrStim_p.val	FarnUS_vs_CntrUS_p.val	FarnUS_vs_FarnStim_p.val	FarnUS_vs_GeraStim_p.val	FarnUS_vs_GeraUS_p.val	GeraStim_vs_CntrStim_p.val	GeraStim_vs_CntrUS_p.val	GeraUS_vs_CntrStim_p.val	GeraUS_vs_CntrUS_p.val	GeraUS_vs_GeraStim_p.val	CntrUS_vs_CntrStim_p.adj	FarnStim_vs_CntrStim_p.adj	FarnStim_vs_CntrUS_p.adj	FarnStim_vs_GeraStim_p.adj	FarnStim_vs_GeraUS_p.adj	FarnUS_vs_CntrStim_p.adj	FarnUS_vs_CntrUS_p.adj	FarnUS_vs_FarnStim_p.adj	FarnUS_vs_GeraStim_p.adj	FarnUS_vs_GeraUS_p.adj	GeraStim_vs_CntrStim_p.adj	GeraStim_vs_CntrUS_p.adj	GeraUS_vs_CntrStim_p.adj	GeraUS_vs_CntrUS_p.adj	GeraUS_vs_GeraStim_p.adj	CntrUS_vs_CntrStim_significant	FarnStim_vs_CntrStim_significant	FarnStim_vs_CntrUS_significant	FarnStim_vs_GeraStim_significant	FarnStim_vs_GeraUS_significant	FarnUS_vs_CntrStim_significant	FarnUS_vs_CntrUS_significant	FarnUS_vs_FarnStim_significant	FarnUS_vs_GeraStim_significant	FarnUS_vs_GeraUS_significant	GeraStim_vs_CntrStim_significant	GeraStim_vs_CntrUS_significant	GeraUS_vs_CntrStim_significant	GeraUS_vs_CntrUS_significant	GeraUS_vs_GeraStim_significant	significant	CntrUS_vs_CntrStim_ratio	FarnStim_vs_CntrStim_ratio	FarnStim_vs_CntrUS_ratio	FarnStim_vs_GeraStim_ratio	FarnStim_vs_GeraUS_ratio	FarnUS_vs_CntrStim_ratio	FarnUS_vs_CntrUS_ratio	FarnUS_vs_FarnStim_ratio	FarnUS_vs_GeraStim_ratio	FarnUS_vs_GeraUS_ratio	GeraStim_vs_CntrStim_ratio	GeraStim_vs_CntrUS_ratio	GeraUS_vs_CntrStim_ratio	GeraUS_vs_CntrUS_ratio	GeraUS_vs_GeraStim_ratio	CntrStim_centered	CntrUS_centered	FarnStim_centered	FarnUS_centered	GeraStim_centered	GeraUS_centered
CD81	P60033	0.406215200244861	1.06999626384833e-12	4.84797795421045e-12	1.81422061588167e-06	4.67789622938737e-05	2.6978920161710004e-11	1.44421840539958e-10	0.0911108282234085	2.44938239098448e-08	5.06889265935782e-07	1.17258556974229e-16	3.50310071630887e-16	6.02349385682838e-16	1.92513819975747e-15	0.222370391804944	0.882	1.43e-09	4.3e-06	0.258	0.575	0.000592	2.54e-08	0.741	0.221	0.34	0.000178	0.000208	0.00383	0.000626	0.834	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.287	4.36	4.07	-2.08	-1.66	3.77	3.48	-0.597	-2.68	-2.26	6.45	6.16	6.02	5.73	-0.425	-3.48	-3.19	0.881	0.285	2.97	2.54
CD82	P27701	3.4780918761768e-05	4.75049752882612e-13	2.77064353492693e-16	0.0002108449427843	0.9514065047574	2.10340973770024e-07	4.845909216737859e-12	1.15378199106563e-06	6.611264810416009e-11	1.34877689681666e-06	6.90988135828236e-16	1.6244414953763498e-18	5.27509656391618e-13	3.00375673999431e-16	0.0001794332444237	0.0877	2.77e-10	8.42e-14	0.635	0.935	0.0874	1.99e-11	0.00153	0.0391	0.425	0.000581	8.75e-07	0.0679	0.000183	0.0766	False	True	True	False	False	False	True	True	True	False	True	True	False	True	False	True	-1.91	5.08	6.98	-1.64	0.0235	2.67	4.57	-2.41	-4.05	-2.38	6.72	8.63	5.05	6.96	-1.67	-2.93	-4.84	2.14	-0.267	3.78	2.12
CDC42	P60953	0.143599772359894	6.01857043181644e-06	0.0003129970786308	6.0051939270760406e-09	1.8326556837076e-10	3.81679031984249e-08	1.56316683036708e-06	0.0524801380160355	7.80528166885363e-07	1.55277954830571e-08	1.13717163150081e-13	1.45468787135743e-12	9.25498019642414e-15	9.52699233457609e-14	0.117815437281823	0.821	0.0504	0.415	0.0384	0.0215	0.0443	0.00432	0.672	0.426	0.114	0.0113	0.0229	0.0138	0.00692	0.776	False	False	False	True	True	True	True	False	False	False	True	True	True	True	False	True	0.521	1.96	1.44	-2.94	-3.5	2.66	2.14	0.703	-2.24	-2.79	4.9	4.38	5.46	4.93	0.559	-2.58	-2.06	-0.624	0.0792	2.31	2.87
CENPF	P49454	0.0581480639909022	6.95790309947816e-05	4.18720147926868e-07	1.04445101917167e-07	3.34729810132937e-08	1.33652060405402e-08	1.77835943567281e-10	0.0021107784990458	5.6902662954396497e-11	2.2463065265902298e-11	0.0171489762238731	0.576798913776892	0.0055873465284699	0.30751452575183	0.638206896747438	0.75	0.147	0.0438	0.117	0.149	0.0278	3.65e-08	0.239	0.037	0.00573	0.883	0.899	0.888	0.94	0.903	False	False	True	False	False	True	True	False	True	True	False	False	False	False	False	True	-1.23	2.93	4.16	4.51	4.81	5.05	6.28	2.12	6.63	6.93	-1.58	-0.351	-1.88	-0.646	-0.295	-0.551	-1.78	2.38	4.5	-2.13	-2.43
CEP85	Q6P2H3	0.0004872350992642	2.93592024543334e-09	1.11908513085831e-12	6.286297512710629e-16	1.94153560436736e-15	2.84708068261647e-12	4.53820924436972e-15	0.0018787318158813	8.3592673936622e-18	2.18726880274952e-17	2.64016425486675e-09	4.75204512977746e-05	1.69106596865165e-08	0.0004069679466344	0.420418795554301	0.242	0.000153	6.02e-07	2.95e-09	1.82e-06	7.21e-05	3.85e-14	0.228	1.25e-08	3.37e-10	0.261	0.659	0.495	0.845	0.879	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	-1.04	2.3	3.34	4.61	4.39	3.2	4.24	0.902	5.51	5.3	-2.31	-1.27	-2.1	-1.06	0.213	-0.00856	-1.05	2.29	3.19	-2.32	-2.11
CEP85L	Q5SZL2	0.508106333548002	2.89992611161731e-05	5.03673960447285e-06	3.43074920710204e-05	7.91964990660556e-07	4.00417278245074e-07	7.74539788434346e-08	0.10748039825539	4.69677571570674e-07	1.40296935639072e-08	0.949445038648728	0.468881121087399	0.174832136351768	0.475480355643802	0.156557086908795	0.893	0.101	0.127	0.491	0.298	0.111	0.000231	0.759	0.393	0.11	0.936	0.896	0.925	0.944	0.804	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.62	4.68	5.3	4.62	5.96	6.22	6.83	1.54	6.16	7.5	0.0591	0.679	-1.29	-0.669	-1.35	-1.51	-2.13	3.17	4.71	-1.45	-2.8
CKAP4	Q07065	0.924071058555342	5.18342075520244e-07	4.07707924539925e-07	0.218669245883685	0.195975494361159	1.35189080926612e-06	1.05912337265976e-06	0.706846732385045	0.112925554359719	0.0996926978657252	2.44117963436814e-08	1.949511666386e-08	2.08855959966202e-08	1.66932321265231e-08	0.947330800019043	0.92	0.0119	0.0432	0.921	0.905	0.163	0.00314	0.907	0.915	0.937	0.37	0.296	0.507	0.369	0.923	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.0345	2.38	2.41	-0.453	-0.476	2.24	2.28	-0.136	-0.589	-0.613	2.83	2.87	2.86	2.89	0.0239	-1.71	-1.75	0.667	0.53	1.12	1.14
CLDND1	Q9NY35	0.005489985334193	2.19663829173373e-08	4.42551137232953e-05	2.40552562122536e-12	2.20962745883379e-12	5.71071712376225e-09	9.53689400574226e-06	0.562889845067726	7.00682826398714e-12	6.41703524872876e-12	2.23628219160074e-17	1.0921590007255601e-15	2.11297629002578e-17	1.0231702971939202e-15	0.962522752684684	0.487	0.00102	0.261	0.000222	0.00163	0.0185	0.0179	0.894	0.0135	0.00253	3.75e-05	0.000464	0.000482	0.00043	0.924	False	True	False	True	True	True	True	False	True	True	True	True	True	True	False	True	0.947	2.48	1.53	-3.87	-3.88	2.66	1.72	0.183	-3.69	-3.7	6.35	5.4	6.36	5.42	0.0148	-3.13	-2.19	-0.654	-0.47	3.21	3.23
CNP	P09543	0.759890093763327	1.0307792036732e-05	2.31141309418412e-05	3.2129002554433795e-11	4.53010511632695e-13	5.32948198130569e-08	1.12055917694407e-07	0.0457190745660027	2.51292812269272e-09	2.0006845972798097e-11	3.5117800567627204e-15	5.489769814139891e-15	1.46339312856267e-16	2.17998089795985e-16	0.0270353465820746	0.912	0.0657	0.217	0.00183	0.000589	0.0505	0.000342	0.653	0.128	0.00537	0.00159	0.00125	0.00163	0.000138	0.592	False	False	False	True	True	False	True	False	False	True	True	True	True	True	False	True	0.0705	1.25	1.18	-2.51	-3.04	1.73	1.66	0.479	-2.03	-2.56	3.76	3.69	4.29	4.22	0.535	-1.85	-1.78	-0.602	-0.122	1.91	2.44
COMT	P21964	0.242007988460664	3.2077455537177503e-10	4.2822236046132905e-09	6.03321945052155e-09	2.17608485508623e-08	7.652108024330981e-09	1.2845663411737e-07	0.157905898693632	2.57985642808257e-10	8.36558856369392e-10	2.61812825387642e-16	1.3128035679752801e-15	5.484469092456339e-16	2.87490622829166e-15	0.58178935358818	0.854	1.26e-05	0.00284	0.0385	0.133	0.0211	0.000394	0.798	0.0641	0.0379	0.000327	0.000514	0.00365	0.000832	0.898	False	True	True	True	False	True	True	False	False	True	True	True	True	True	False	True	0.169	1.39	1.22	-1.2	-1.12	1.19	1.02	-0.205	-1.41	-1.33	2.59	2.42	2.51	2.34	-0.0788	-1.31	-1.14	0.0827	-0.123	1.28	1.2
CYB561A3	Q8NBI2	0.135689194370876	0.0017809411907972	3.22605915934902e-05	3.2337346628330603e-09	4.25819559523192e-09	0.0014690596795535	2.64341522310732e-05	0.940089806212554	3.83034747171387e-09	5.050068820363881e-09	2.96403538942415e-12	2.07320050062944e-13	3.70508952182968e-12	2.5430310718894497e-13	0.90291703952168	0.817	0.443	0.239	0.0283	0.0803	0.624	0.0338	0.922	0.145	0.0763	0.0458	0.00927	0.119	0.0111	0.921	False	False	False	True	False	False	True	False	False	False	True	True	False	True	False	True	-0.516	1.17	1.68	-2.94	-2.9	1.19	1.71	0.0254	-2.91	-2.87	4.11	4.62	4.06	4.58	-0.0413	-1.67	-2.18	-0.502	-0.477	2.44	2.4
CYB5B	O43169	0.711705790133825	3.91290996431428e-14	7.053416567633061e-14	0.0369664171854369	0.0198457105716835	8.522208968278211e-14	1.56110480308397e-13	0.626857359346808	0.0996361912667718	0.0571263335258182	1.5085939686240498e-12	2.93928012577521e-12	2.4984278636202997e-12	4.9224942091817795e-12	0.779150166196574	0.909	8.34e-13	7.88e-09	0.879	0.852	1.22e-06	3.85e-14	0.9	0.913	0.93	0.0351	0.0304	0.108	0.0431	0.914	False	True	True	False	False	True	True	False	False	False	True	True	False	True	False	True	0.112	4.44	4.33	0.659	0.744	4.3	4.18	-0.147	0.511	0.596	3.78	3.67	3.7	3.59	-0.0849	-2.72	-2.61	1.72	1.57	1.06	0.977
CYP51A1	Q16850	0.0008159019675198	9.7998772813072e-06	1.09224666379621e-09	0.259967019323223	0.318189261669308	0.0739311883623286	6.25466628985864e-06	0.0012707183111539	6.31591150405785e-05	0.0152518646185223	5.15300699973834e-07	9.86816404898551e-11	0.0001415331523591	1.05491112021335e-08	0.0394391955260724	0.287	0.0641	0.00106	0.924	0.915	0.832	0.0133	0.194	0.703	0.908	0.554	0.0967	0.83	0.338	0.646	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	True	-1.28	1.86	3.14	-0.39	0.345	0.631	1.92	-1.23	-1.62	-0.881	2.25	3.53	1.51	2.8	-0.735	-0.827	-2.11	1.03	-0.196	1.42	0.685
DCAF8	Q5TAQ9	0.514402341158076	6.5570062455143e-09	3.02255545607468e-08	3.23353318949469e-06	9.25553531549223e-07	6.065230508334059e-11	2.31481676336882e-10	0.0366134668362786	1.45407834933111e-08	4.748322280649291e-09	0.0169818022800345	0.0698909355203165	0.0494554761512209	0.173258719670419	0.62786580891096	0.894	0.000334	0.0106	0.297	0.306	0.0011	5.83e-08	0.622	0.197	0.0749	0.883	0.861	0.912	0.934	0.902	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	0.403	5.16	4.76	3.6	3.9	6.5	6.1	1.34	4.95	5.25	1.56	1.15	1.26	0.854	-0.299	-2.48	-2.08	2.68	4.02	-0.924	-1.22
DHCR24	Q15392	0.157724462471355	1.02723875918585e-08	4.19597687690008e-10	0.0002817695874408	0.015044188138643	0.0001570188079535	3.4979056477041e-06	0.000715095629619	1.71964580434611e-08	8.2076874563229e-07	2.05724588450103e-12	1.70606133937343e-13	4.0570381624346196e-11	2.63879551922411e-12	0.123111852718332	0.827	0.000519	0.000513	0.656	0.844	0.451	0.00847	0.15	0.203	0.382	0.0397	0.00849	0.206	0.0333	0.781	False	True	True	False	False	False	True	False	False	False	True	True	False	True	False	True	-0.357	2.03	2.39	-1.03	-0.64	1.09	1.44	-0.944	-1.98	-1.58	3.06	3.42	2.67	3.03	-0.392	-1.42	-1.77	0.615	-0.329	1.65	1.25
DLAT	P10515	0.439607648507317	1.55824944058377e-08	2.6315235715264704e-09	9.61953425557612e-06	0.0005721692165877	8.54512211464373e-10	1.64894782872196e-10	0.204769212113699	3.4911575869499e-07	1.89113401471637e-05	0.0153748280993813	0.0023121871085208	0.0003158668377329	4.02250829849137e-05	0.131000281047438	0.886	0.000763	0.002	0.379	0.721	0.00688	3.21e-08	0.822	0.377	0.638	0.881	0.787	0.845	0.784	0.787	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.0741	0.763	0.837	0.518	0.371	0.886	0.96	0.123	0.641	0.494	0.245	0.319	0.392	0.467	0.147	-0.369	-0.443	0.395	0.517	-0.124	0.0236
DNAJA1	P31689	0.0021027581714548	1.15746379527295e-18	3.71311514848369e-20	1.4606034288157902e-19	3.70158921357794e-20	1.5351210973532402e-19	6.2325511503393906e-21	0.0615555151454071	2.2390653664162402e-20	6.21445585956084e-21	0.0556117345795914	0.169363874693077	0.0020853937118263	0.997398243653628	0.168408912151257	0.382	4.87e-14	8.42e-14	1.9e-13	2.34e-13	8.33e-14	3.85e-14	0.693	2.37e-13	1.61e-13	0.899	0.877	0.875	0.952	0.81	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	-0.612	4.1	4.72	4.46	4.72	4.45	5.07	0.35	4.81	5.07	-0.359	0.253	-0.613	-0.00059	-0.254	-1.16	-1.77	2.94	3.29	-1.52	-1.78
DNAJA2	O60884	0.308960213043232	6.98482364145045e-20	2.6080882532869803e-20	2.5382197015169202e-20	2.35345413570271e-20	1.1502821345928901e-20	4.57594077952584e-21	0.0646874790488991	4.46100982622203e-21	4.15606333563209e-21	0.295844496371426	0.976965733464737	0.26137193010125	0.912902438822428	0.935829539850938	0.868	4.87e-14	8.42e-14	1.9e-13	2.34e-13	8.33e-14	3.85e-14	0.699	2.37e-13	1.61e-13	0.921	0.91	0.929	0.951	0.923	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	-0.205	5.08	5.28	5.29	5.31	5.46	5.67	0.382	5.67	5.69	-0.211	-0.00577	-0.227	-0.0218	-0.0161	-1.65	-1.85	3.43	3.81	-1.86	-1.88
DNAJA4	Q8WW22	0.564610039922475	1.3960689191883198e-11	4.70378333067803e-12	2.32325813415047e-11	1.01470863181554e-12	3.67526451053198e-12	1.29548263626334e-12	0.478770587763082	5.98698150858406e-12	2.97448781455385e-13	0.792087155650091	0.403218394634042	0.161381625352332	0.398613487715785	0.0996154513181034	0.898	1.53e-07	4.15e-06	0.00141	0.000997	9.14e-05	6.63e-13	0.884	0.0125	0.000264	0.934	0.893	0.924	0.942	0.759	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	-0.301	5.89	6.19	5.75	6.63	6.26	6.56	0.37	6.12	7.0	0.137	0.438	-0.743	-0.442	-0.88	-1.87	-2.17	4.01	4.38	-1.74	-2.62
DNAJC1	Q96KC8	0.0467748284571414	0.0001331564093703	5.95703818987371e-07	4.85145229073398e-05	0.0015762400938471	0.0034459162604623	1.52950010922946e-05	0.217379881741562	1.81349339040769e-06	5.86765945639698e-05	9.09950767467149e-10	1.3409617488690298e-11	1.8123263281907e-08	1.8743628725616701e-10	0.192972851615372	0.73	0.189	0.0513	0.52	0.766	0.68	0.0246	0.827	0.486	0.711	0.216	0.054	0.499	0.138	0.822	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.69	1.48	2.17	-1.61	-1.17	1.06	1.76	-0.418	-2.03	-1.59	3.09	3.78	2.65	3.34	-0.442	-1.27	-1.96	0.216	-0.202	1.83	1.38
DNAJC5	Q9H3Z4	0.254165984963081	9.94817863715937e-10	8.785256245172569e-11	0.0002456471440526	0.0008481570293065	1.36645649822731e-08	1.0104659366644e-09	0.251304356470339	1.12992099665651e-05	3.94056996145121e-05	3.06318228021857e-13	4.6233428061503304e-14	6.881631272365939e-13	9.87137097007113e-14	0.637451664913253	0.857	4.56e-05	0.000124	0.646	0.739	0.0282	6.5e-07	0.839	0.608	0.687	0.0172	0.00443	0.073	0.00706	0.903	False	True	True	False	False	True	True	False	False	False	True	True	False	True	False	True	-0.63	5.03	5.66	-2.3	-2.04	4.39	5.02	-0.634	-2.93	-2.67	7.32	7.95	7.07	7.7	-0.257	-3.86	-4.49	1.16	0.531	3.46	3.2
DPCD	Q9BVM2	0.627195622529563	5.98291760556431e-10	1.72687084528739e-09	1.47932886039434e-08	3.63236589316726e-08	2.39213967949003e-10	6.71587182453586e-10	0.665574391611855	5.4451429353554706e-09	1.3076653456773e-08	0.160369801315467	0.348972240796333	0.0789380392702923	0.192640167846384	0.704216905166559	0.903	2.58e-05	0.00147	0.0568	0.152	0.00303	3.45e-07	0.904	0.159	0.107	0.913	0.89	0.917	0.935	0.909	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	0.194	3.78	3.58	3.21	3.05	3.95	3.76	0.173	3.38	3.23	0.572	0.377	0.724	0.529	0.152	-1.54	-1.34	2.24	2.41	-0.965	-0.813
DPM3	Q9P2X0	0.581679377005163	6.07250262260977e-07	2.50039183039148e-06	0.0524341505622237	0.0285740833964271	5.35409660012259e-07	2.19823852538754e-06	0.960289006879084	0.0581096846469098	0.0318769882012069	4.7888148675085305e-09	1.71487739692797e-08	2.53076507083248e-09	8.872977357687871e-09	0.777197500841204	0.9	0.0132	0.0966	0.889	0.862	0.122	0.00574	0.923	0.905	0.921	0.288	0.291	0.382	0.326	0.914	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	True	0.342	4.02	3.68	-1.25	-1.42	4.05	3.71	0.0308	-1.22	-1.39	5.27	4.93	5.44	5.1	0.175	-3.19	-2.85	0.835	0.865	2.08	2.26
EHBP1L1	Q8N3D4	0.431644447680475	2.1427910709756e-06	2.86852448059179e-07	6.9536781654143e-08	5.57870262918376e-07	2.25289500312834e-08	3.6280245725217303e-09	0.0749176041726018	1.0126213818503901e-09	6.62170130437935e-09	0.179310570536637	0.565937213271718	0.599579631954682	0.791331256633383	0.403769018226865	0.886	0.0287	0.0364	0.103	0.279	0.0355	4.59e-06	0.717	0.0954	0.0835	0.914	0.899	0.937	0.95	0.877	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.511	3.88	4.39	4.76	4.22	5.07	5.58	1.19	5.95	5.41	-0.883	-0.372	-0.34	0.171	0.543	-1.2	-1.71	2.68	3.86	-2.09	-1.54
ELMO1	Q92556	0.563951480320569	1.1305243957563e-07	4.76627023058186e-07	0.0134182761062493	0.0033660175229613	1.60425276163659e-07	6.83127704736865e-07	0.886829550371819	0.0186474585642506	0.0047953507662628	0.0001004133647919	0.0004638009808683	0.0004530027954692	0.0020290414132139	0.569970620740594	0.898	0.00396	0.0465	0.849	0.796	0.0789	0.00214	0.919	0.884	0.883	0.774	0.741	0.851	0.876	0.897	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	True	0.0535	0.663	0.609	0.243	0.295	0.65	0.596	-0.0131	0.23	0.282	0.42	0.367	0.367	0.314	-0.0526	-0.359	-0.305	0.304	0.291	0.0611	0.0085
ELOVL1	Q9BW60	0.0014583130980268	4.7946769313251905e-09	3.13186963591723e-05	1.41321221823737e-05	7.22514619219211e-06	7.02469039405248e-09	4.88197680587941e-05	0.867149806271523	9.09556212183194e-06	4.66367832482866e-06	1.64914443646675e-13	1.08320580658528e-10	1.0844026821305999e-13	6.4639244922129e-11	0.798839189784538	0.341	0.00025	0.237	0.413	0.44	0.0203	0.0489	0.918	0.595	0.531	0.0132	0.0994	0.0397	0.104	0.915	False	True	False	False	False	True	True	False	False	False	True	False	True	False	False	True	1.46	3.51	2.06	-2.18	-2.29	3.44	1.99	-0.069	-2.25	-2.35	5.69	4.24	5.8	4.34	0.105	-3.32	-1.86	0.195	0.126	2.38	2.48
EMP3	P54852	0.001044159280847	2.23026879016068e-09	1.79206292024045e-05	8.27817986763813e-08	3.82580361449883e-09	2.88030205575064e-09	2.42633264247319e-05	0.908819537500065	6.26999589760241e-08	2.95662292445239e-09	4.2320911549763005e-15	1.5421685278302999e-12	6.65736347600048e-16	1.62274837733532e-13	0.197369592476954	0.31	0.000114	0.2	0.109	0.0775	0.0133	0.0323	0.92	0.277	0.0639	0.00178	0.0235	0.00402	0.00906	0.824	False	True	False	False	False	True	True	False	False	False	True	True	True	True	False	True	1.44	3.49	2.05	-2.88	-3.39	3.44	2.0	-0.0451	-2.92	-3.44	6.37	4.93	6.88	5.44	0.516	-3.6	-2.16	-0.115	-0.16	2.76	3.28
ENDOD1	O94919	0.0059548051566914	0.0012737681606482	5.3898918655591e-07	0.0126026911822748	0.0282201200260486	0.0141900460632604	6.66524744782261e-06	0.333493472921573	0.0011174559612778	0.0027562660651785	1.19387062047099e-06	1.03311159313862e-09	2.96929040003083e-06	2.24974461329012e-09	0.724114745189297	0.496	0.404	0.0491	0.847	0.862	0.76	0.0139	0.86	0.815	0.869	0.599	0.173	0.73	0.237	0.91	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	True	-1.83	2.21	4.04	-1.64	-1.42	1.61	3.44	-0.602	-2.24	-2.02	3.85	5.68	3.63	5.46	-0.218	-1.58	-3.41	0.632	0.03	2.27	2.05
EPHX2	P34913	0.666922401550568	3.1275042306733703e-09	8.339770290273291e-09	9.12493774133417e-06	1.01510534311029e-05	7.778203226492791e-10	1.99960167399572e-09	0.529294900668009	4.8470843567735e-05	5.39762223057118e-05	9.210933495378291e-14	1.87039429239454e-13	9.83789591275996e-14	2.00091945005723e-13	0.96767696013233	0.906	0.000163	0.00457	0.375	0.465	0.0065	1.86e-06	0.891	0.689	0.706	0.0103	0.00885	0.0383	0.00997	0.924	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.149	3.01	2.86	-1.88	-1.87	3.23	3.08	0.218	-1.67	-1.65	4.89	4.74	4.88	4.73	-0.014	-2.69	-2.54	0.315	0.534	2.2	2.19
ERMP1	Q7Z2K6	0.0119712457099614	1.02200866718324e-08	7.91858188581767e-06	0.0027334060292998	0.0003243781630171	1.54573668905798e-08	1.26386306997585e-05	0.85897782361221	0.0017405303377211	0.0002028462730463	1.0362844448036699e-11	2.5856167915369e-09	2.25622621820948e-12	4.29751408971022e-10	0.413349433649592	0.582	0.000516	0.15	0.786	0.692	0.0299	0.0217	0.917	0.828	0.775	0.0698	0.211	0.105	0.166	0.878	False	True	False	False	False	True	True	False	False	False	False	False	False	False	False	True	1.18	3.61	2.43	-1.45	-1.81	3.54	2.35	-0.0785	-1.53	-1.89	5.06	3.88	5.43	4.24	0.364	-3.14	-1.95	0.477	0.399	1.93	2.29
EVI2B	P34910	0.327724036638695	0.0015247689230039	0.0001143476864812	0.0005438458466099	0.0001264506568559	0.0002511347479677	1.82921305411107e-05	0.491587725697986	0.0032124687092977	0.0007803527280416	6.26437587579564e-08	6.130551293816651e-09	1.67952609951433e-08	1.7691302131166701e-09	0.581582963544508	0.871	0.425	0.327	0.699	0.638	0.49	0.0275	0.886	0.845	0.83	0.429	0.245	0.495	0.226	0.898	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.364	1.29	1.66	-1.44	-1.64	1.55	1.91	0.255	-1.19	-1.39	2.73	3.1	2.94	3.3	0.204	-1.36	-1.72	-0.0645	0.19	1.38	1.58
F11R	Q9Y624	0.0011366840857821	6.222548217378651e-09	5.48372049258033e-05	7.8592118186731e-09	1.26521043155518e-10	5.318607157538e-09	4.56847470139164e-05	0.945163572204847	9.20956030965725e-09	1.457230842784e-10	1.94665162885938e-15	5.6463992241256e-13	1.48416350391222e-16	2.52124433081682e-14	0.066239823472706	0.318	0.000319	0.276	0.0433	0.0181	0.0179	0.047	0.922	0.179	0.016	0.0011	0.0151	0.00164	0.00314	0.713	False	True	False	True	True	True	True	False	False	True	True	True	True	True	False	True	0.883	2.05	1.16	-2.02	-2.48	2.06	1.18	0.0168	-2.0	-2.47	4.07	3.18	4.53	3.65	0.463	-2.27	-1.38	-0.219	-0.202	1.8	2.27
FAM162A	Q96A26	0.759655009188503	2.30136488929557e-09	4.58055619977327e-09	0.735930439905075	0.514191443047219	5.1973198429890805e-09	1.05006180387725e-08	0.717841857216479	0.486368028467603	0.314061190264551	1.09327802449309e-09	2.1460172927730603e-09	5.50552746054707e-10	1.0668236400453e-09	0.75114408670596	0.912	0.000118	0.00297	0.943	0.924	0.0177	1.91e-05	0.908	0.936	0.952	0.224	0.203	0.311	0.204	0.912	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	0.0467	1.35	1.3	-0.0515	-0.1	1.29	1.25	-0.0552	-0.107	-0.155	1.4	1.35	1.45	1.4	0.0484	-0.923	-0.877	0.426	0.371	0.477	0.526
FAM219A	Q8IW50	0.417360145809487	8.687071469818239e-13	2.15081522388678e-13	1.6261201550550999e-12	1.32434447084626e-12	6.514849018776551e-15	1.9942567560320103e-15	0.0049977088453447	1.10657912859795e-14	9.304706406512891e-15	0.723334161903397	0.247940125932353	0.811058563108209	0.296408167318573	0.908259887653305	0.884	9.6e-10	5.41e-08	0.000161	0.0012	2.66e-08	3.85e-14	0.334	0.000138	6.3e-06	0.932	0.884	0.94	0.939	0.921	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	-0.211	3.32	3.53	3.23	3.26	4.11	4.32	0.787	4.02	4.04	0.0917	0.303	0.0619	0.273	-0.0298	-1.23	-1.44	2.09	2.88	-1.14	-1.17
FDFT1	P37268	0.0064199267842881	1.25276383645116e-06	1.1512251918732601e-09	0.0029734714035959	0.293575015036436	0.011239123028594	5.57069661768406e-06	0.0015148493063939	3.15930866464822e-07	9.33691603158192e-05	5.87564272526368e-10	1.83941853903783e-12	8.79497457263557e-08	1.21758568441314e-10	0.0363499475697047	0.504	0.0207	0.0011	0.79	0.913	0.748	0.0122	0.209	0.372	0.737	0.199	0.0252	0.584	0.123	0.634	False	True	True	False	False	False	True	False	False	False	False	True	False	False	False	True	-0.637	1.35	1.99	-0.704	-0.23	0.586	1.22	-0.762	-1.47	-0.992	2.05	2.69	1.58	2.22	-0.474	-0.822	-1.46	0.527	-0.235	1.23	0.757
