name	ID	CntrUS_vs_CntrStim_p.val	FarnStim_vs_CntrStim_p.val	FarnStim_vs_CntrUS_p.val	FarnStim_vs_GeraStim_p.val	FarnStim_vs_GeraUS_p.val	FarnUS_vs_CntrStim_p.val	FarnUS_vs_CntrUS_p.val	FarnUS_vs_FarnStim_p.val	FarnUS_vs_GeraStim_p.val	FarnUS_vs_GeraUS_p.val	GeraStim_vs_CntrStim_p.val	GeraStim_vs_CntrUS_p.val	GeraUS_vs_CntrStim_p.val	GeraUS_vs_CntrUS_p.val	GeraUS_vs_GeraStim_p.val	CntrUS_vs_CntrStim_p.adj	FarnStim_vs_CntrStim_p.adj	FarnStim_vs_CntrUS_p.adj	FarnStim_vs_GeraStim_p.adj	FarnStim_vs_GeraUS_p.adj	FarnUS_vs_CntrStim_p.adj	FarnUS_vs_CntrUS_p.adj	FarnUS_vs_FarnStim_p.adj	FarnUS_vs_GeraStim_p.adj	FarnUS_vs_GeraUS_p.adj	GeraStim_vs_CntrStim_p.adj	GeraStim_vs_CntrUS_p.adj	GeraUS_vs_CntrStim_p.adj	GeraUS_vs_CntrUS_p.adj	GeraUS_vs_GeraStim_p.adj	CntrUS_vs_CntrStim_significant	FarnStim_vs_CntrStim_significant	FarnStim_vs_CntrUS_significant	FarnStim_vs_GeraStim_significant	FarnStim_vs_GeraUS_significant	FarnUS_vs_CntrStim_significant	FarnUS_vs_CntrUS_significant	FarnUS_vs_FarnStim_significant	FarnUS_vs_GeraStim_significant	FarnUS_vs_GeraUS_significant	GeraStim_vs_CntrStim_significant	GeraStim_vs_CntrUS_significant	GeraUS_vs_CntrStim_significant	GeraUS_vs_CntrUS_significant	GeraUS_vs_GeraStim_significant	significant	CntrUS_vs_CntrStim_ratio	FarnStim_vs_CntrStim_ratio	FarnStim_vs_CntrUS_ratio	FarnStim_vs_GeraStim_ratio	FarnStim_vs_GeraUS_ratio	FarnUS_vs_CntrStim_ratio	FarnUS_vs_CntrUS_ratio	FarnUS_vs_FarnStim_ratio	FarnUS_vs_GeraStim_ratio	FarnUS_vs_GeraUS_ratio	GeraStim_vs_CntrStim_ratio	GeraStim_vs_CntrUS_ratio	GeraUS_vs_CntrStim_ratio	GeraUS_vs_CntrUS_ratio	GeraUS_vs_GeraStim_ratio	CntrStim_centered	CntrUS_centered	FarnStim_centered	FarnUS_centered	GeraStim_centered	GeraUS_centered
EBP	Q15125	0.000287932007057	4.90733068231253e-09	0.0001676072705038	5.88195859708109e-07	6.24723640066052e-08	4.89203679224048e-09	0.0001669984222666	0.998904056906156	5.90243599768821e-07	6.26802084290583e-08	2.34916476246818e-14	3.28672181164827e-11	5.97138707182184e-15	5.80269282311739e-12	0.368833684164204	0.202	0.000256	0.354	0.194	0.172	0.0172	0.0966	0.924	0.408	0.182	0.00495	0.071	0.0114	0.0461	0.871	False	True	False	False	False	True	False	False	False	False	True	False	True	True	False	True	1.09	2.22	1.14	-1.7	-1.94	2.22	1.14	0.000359	-1.7	-1.94	3.93	2.84	4.17	3.08	0.237	-2.27	-1.19	-0.0469	-0.0466	1.66	1.89
EMP3	P54852	0.001044159280847	2.23026879016068e-09	1.79206292024045e-05	8.27817986763813e-08	3.82580361449883e-09	2.88030205575064e-09	2.42633264247319e-05	0.908819537500065	6.26999589760241e-08	2.95662292445239e-09	4.2320911549763005e-15	1.5421685278302999e-12	6.65736347600048e-16	1.62274837733532e-13	0.197369592476954	0.31	0.000114	0.2	0.109	0.0775	0.0133	0.0323	0.92	0.277	0.0639	0.00178	0.0235	0.00402	0.00906	0.824	False	True	False	False	False	True	True	False	False	False	True	True	True	True	False	True	1.44	3.49	2.05	-2.88	-3.39	3.44	2.0	-0.0451	-2.92	-3.44	6.37	4.93	6.88	5.44	0.516	-3.6	-2.16	-0.115	-0.16	2.76	3.28
EPHX2	P34913	0.666922401550568	3.1275042306733703e-09	8.339770290273291e-09	9.12493774133417e-06	1.01510534311029e-05	7.778203226492791e-10	1.99960167399572e-09	0.529294900668009	4.8470843567735e-05	5.39762223057118e-05	9.210933495378291e-14	1.87039429239454e-13	9.83789591275996e-14	2.00091945005723e-13	0.96767696013233	0.906	0.000163	0.00457	0.375	0.465	0.0065	1.86e-06	0.891	0.689	0.706	0.0103	0.00885	0.0383	0.00997	0.924	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.149	3.01	2.86	-1.88	-1.87	3.23	3.08	0.218	-1.67	-1.65	4.89	4.74	4.88	4.73	-0.014	-2.69	-2.54	0.315	0.534	2.2	2.19
F11R	Q9Y624	0.0011366840857821	6.222548217378651e-09	5.48372049258033e-05	7.8592118186731e-09	1.26521043155518e-10	5.318607157538e-09	4.56847470139164e-05	0.945163572204847	9.20956030965725e-09	1.457230842784e-10	1.94665162885938e-15	5.6463992241256e-13	1.48416350391222e-16	2.52124433081682e-14	0.066239823472706	0.318	0.000319	0.276	0.0433	0.0181	0.0179	0.047	0.922	0.179	0.016	0.0011	0.0151	0.00164	0.00314	0.713	False	True	False	True	True	True	True	False	False	True	True	True	True	True	False	True	0.883	2.05	1.16	-2.02	-2.48	2.06	1.18	0.0168	-2.0	-2.47	4.07	3.18	4.53	3.65	0.463	-2.27	-1.38	-0.219	-0.202	1.8	2.27
FAM134A	Q8NC44	0.995279902407405	6.34094249458488e-06	6.24347066065551e-06	1.95081913836426e-07	1.20699829310472e-08	0.0016834258814624	0.0016581305846806	0.0419211202617644	1.3718146548904401e-09	1.17750931882396e-10	1.42166378665451e-12	1.40678016269406e-12	1.93684722638468e-13	1.9178692382319e-13	0.252902369367005	0.923	0.0518	0.137	0.139	0.112	0.634	0.267	0.641	0.106	0.0145	0.0343	0.0226	0.0493	0.00978	0.844	False	False	False	False	False	False	False	False	False	True	True	True	True	True	False	True	-0.002	1.9	1.9	-2.36	-2.75	1.18	1.18	-0.718	-3.08	-3.47	4.25	4.25	4.64	4.65	0.392	-1.99	-2.0	-0.0993	-0.818	2.26	2.65
GBP2	P32456	0.0090298935971256	0.0011766539463155	7.71060173703471e-07	7.37369468045681e-12	5.055080906447341e-09	0.145460003018766	0.000202764086453	0.0414596626603422	1.7343994561232999e-13	5.4220270733974194e-11	1.62577610752526e-14	3.02861513614e-16	3.16659719823844e-12	2.8296931650679902e-14	0.0037528376323545	0.547	0.395	0.0571	0.000538	0.0848	0.856	0.106	0.639	0.00157	0.00966	0.00395	0.000186	0.114	0.00331	0.31	False	False	False	True	False	False	False	False	True	True	True	True	False	True	False	True	-0.714	0.922	1.64	-2.97	-2.17	0.379	1.09	-0.542	-3.51	-2.71	3.89	4.61	3.09	3.8	-0.805	-1.26	-1.98	-0.34	-0.882	2.63	1.83
GBP5	Q96PP8	0.269511129213945	0.0047890814942561	0.0610637973962649	3.97586358548276e-10	3.91459048149567e-12	1.98154757148086e-05	0.0003827661318239	0.0434935729749981	4.60982994259721e-08	2.41904892060933e-10	1.07370373255744e-12	8.22909125628689e-12	2.25920866899664e-14	1.3424121233567799e-13	0.026036807984645	0.86	0.555	0.821	0.00882	0.00235	0.31	0.145	0.646	0.258	0.0208	0.0306	0.0455	0.0211	0.00827	0.586	False	False	False	True	True	False	False	False	False	True	True	True	True	True	False	True	0.346	0.946	0.6	-2.99	-3.71	1.6	1.25	0.651	-2.34	-3.06	3.93	3.59	4.66	4.31	0.724	-1.91	-1.57	-0.967	-0.316	2.02	2.74
GHITM	Q9H3K2	6.30777448040892e-07	6.4528844171328e-16	2.5149290877379398e-11	3.25384481791015e-08	1.02535114524865e-06	8.41963861296797e-14	3.00100995289995e-08	0.0027457418197136	2.6875470900624897e-11	4.6453849676850103e-10	8.89085242258545e-20	1.30576332490013e-16	3.64878280346087e-19	8.384030604161319e-16	0.170543102782511	0.00872	4.87e-14	3.26e-05	0.079	0.312	1.2e-06	7.48e-05	0.268	0.0269	0.0288	1.94e-08	8.82e-05	9.87e-06	0.000377	0.811	True	True	True	False	False	True	True	False	True	True	True	True	True	True	False	True	1.69	4.55	2.86	-2.0	-1.64	3.69	2.01	-0.852	-2.85	-2.49	6.55	4.86	6.18	4.5	-0.363	-3.78	-2.09	0.771	-0.0818	2.77	2.41
GNG2	P59768	0.190302984622668	1.55130887190285e-07	4.58817913012474e-06	5.4129763289664695e-11	4.98146138190794e-12	8.35611930994329e-10	1.68494644284768e-08	0.0313485460058266	6.7797635215412705e-09	4.38783894156837e-10	5.10271633784207e-16	3.28727840161514e-15	1.0011797899767399e-16	5.7847156099172095e-16	0.221916646824451	0.839	0.005	0.123	0.0027	0.0027	0.00679	3.55e-05	0.599	0.167	0.028	0.000479	0.000883	0.0013	0.0003	0.834	False	True	False	True	True	True	True	False	False	True	True	True	True	True	False	True	0.351	1.86	1.51	-2.8	-3.13	2.45	2.1	0.595	-2.21	-2.53	4.66	4.31	4.99	4.63	0.327	-2.38	-2.03	-0.526	0.0687	2.27	2.6
GNG5	P63218	0.647552453134022	3.30399999861461e-10	8.80126380122472e-10	3.74741987416139e-08	4.57570130134357e-10	1.3089077314956e-12	2.98362873535032e-12	0.0077950788190315	5.4850929932827e-05	3.45843000173036e-07	7.63985018319239e-16	1.44306336545998e-15	5.92956255746175e-17	1.05858572476928e-16	0.0597644283438506	0.905	1.31e-05	0.000902	0.0833	0.0328	3.25e-05	5.92e-12	0.385	0.696	0.308	0.000618	0.00054	0.000991	6.76e-05	0.7	False	True	True	False	True	True	True	False	False	False	True	True	True	True	False	True	0.144	3.06	2.91	-2.4	-3.01	3.95	3.81	0.897	-1.5	-2.11	5.45	5.31	6.07	5.92	0.612	-3.11	-2.97	-0.0554	0.842	2.34	2.95
HSD17B4	P51659	0.693863703941099	5.23243501695644e-16	8.97000628285506e-16	0.57634550691794	0.35472476961536	8.90801181298875e-14	1.69995128270034e-13	0.0016986267816016	0.0003959498392974	0.0166631547494817	2.4745499405543003e-16	4.18147636734997e-16	1.9071346492993403e-15	3.3542756846849303e-15	0.143630507643974	0.908	4.87e-14	5.4e-13	0.939	0.917	1.29e-06	3.85e-14	0.219	0.78	0.909	0.000315	0.000237	0.00634	0.000921	0.796	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.113	5.07	4.96	-0.161	0.268	4.07	3.96	-0.997	-1.16	-0.728	5.23	5.12	4.8	4.69	-0.429	-3.21	-3.1	1.86	0.858	2.02	1.59
ICAM2	P13598	0.0003404561917454	0.0185460909173112	0.118844862693198	3.13641384909579e-07	2.5988045300641603e-15	5.18634118290452e-07	0.0190219463615831	0.0003505500090601	0.0116492316621654	1.7807739713268198e-12	9.29305320357686e-10	1.94298107633748e-05	9.0336658532344e-17	2.8310883674286902e-14	3.33379646713343e-10	0.215	0.691	0.851	0.16	2.61e-06	0.121	0.594	0.104	0.875	0.00111	0.217	0.62	0.00124	0.00331	1.3e-08	False	False	False	False	True	False	False	False	False	True	False	False	True	True	True	True	1.05	0.639	-0.41	-1.74	-4.24	1.69	0.636	1.05	-0.691	-3.19	2.38	1.33	4.88	3.83	2.5	-1.77	-0.722	-1.13	-0.0853	0.605	3.1
ICOS	Q9Y6W8	0.0034910408106679	3.14460808028041e-07	2.12306081238438e-10	9.35111251460978e-05	0.0283215033471628	0.0904207768386846	3.6775199608859e-05	2.85538398410451e-05	4.4486136814565003e-10	7.92566851924866e-08	1.3236413667212099e-11	5.12644936610241e-14	1.4054072896809e-09	2.43256014403517e-12	0.0300405766825871	0.438	0.00845	0.000289	0.574	0.862	0.839	0.0411	0.0216	0.0748	0.196	0.0752	0.00466	0.351	0.0323	0.607	False	True	True	False	False	False	True	True	False	False	False	True	False	True	False	True	-1.19	2.52	3.71	-1.7	-0.857	0.649	1.84	-1.87	-3.57	-2.73	4.22	5.41	3.38	4.56	-0.847	-1.6	-2.78	0.922	-0.948	2.63	1.78
ITGB1	P05556	0.720639373719768	7.96238913484819e-06	2.04608576158545e-05	5.938058026741e-06	5.13512802208538e-08	0.0002166338828108	0.0005561247117518	0.21897307169063	2.44131049337635e-07	2.82660597682171e-09	2.00377607209637e-11	4.0402426347199e-11	6.34437664009992e-13	1.18740147107101e-12	0.0682849966003487	0.909	0.0581	0.209	0.34	0.165	0.478	0.172	0.828	0.357	0.0629	0.0849	0.0751	0.0714	0.0239	0.716	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	0.153	2.35	2.19	-2.39	-3.2	1.82	1.66	-0.532	-2.93	-3.73	4.74	4.59	5.55	5.39	0.803	-2.43	-2.28	-0.0866	-0.618	2.31	3.11
ITGB2	P05107	1.57680800465955e-06	3.13509511591344e-13	8.56108612077782e-08	2.33069096408361e-12	1.23391609778191e-16	1.70462457634482e-14	1.30072378775314e-09	0.0793398728344124	7.383228496992569e-11	1.4000471075524102e-15	5.42706931806646e-20	4.38149900123529e-17	1.9664553987919498e-22	3.9071396751060104e-20	6.58609237540121e-07	0.0159	1.13e-10	0.0195	0.000216	3.19e-08	1.24e-07	9.62e-07	0.724	0.0408	4.12e-07	1.09e-08	3.41e-05	1.22e-10	2.36e-09	0.000891	False	True	True	True	True	True	True	False	True	True	True	True	True	True	False	True	0.545	1.19	0.649	-1.09	-1.67	1.36	0.81	0.161	-0.931	-1.51	2.29	1.74	2.86	2.32	0.576	-1.37	-0.828	-0.18	-0.0187	0.912	1.49
KDELR2	P33947	0.0145401261895379	3.0920801403700204e-09	1.63209344442958e-06	0.0001278317525169	6.14928261754323e-06	2.79362537964591e-09	1.45277329709468e-06	0.963888496557818	0.0001441405510525	6.92363080022023e-06	4.82229233136918e-13	5.93570839179312e-11	7.16373779899682e-14	6.44559424872646e-12	0.25730487696741	0.605	0.000161	0.0803	0.598	0.427	0.0131	0.00408	0.923	0.74	0.563	0.0213	0.0832	0.0337	0.0481	0.845	False	True	False	False	False	True	True	False	False	False	True	False	True	True	False	True	0.685	2.3	1.61	-1.18	-1.48	2.31	1.63	0.012	-1.16	-1.47	3.48	2.79	3.78	3.09	0.303	-2.09	-1.41	0.208	0.22	1.38	1.69
LAPTM5	Q13571	0.109774244321813	1.05183780683316e-07	6.79256687182155e-06	1.28471880467602e-05	6.56576677044449e-07	2.39309210869311e-08	1.37535890352148e-06	0.539763877953726	6.5580652927189e-05	3.1880542290326e-06	1.4673267556391299e-12	3.1581338301063595e-11	2.03014403531131e-13	3.57436199097818e-12	0.257112288813193	0.802	0.00375	0.141	0.405	0.288	0.0364	0.0039	0.892	0.704	0.499	0.0347	0.0703	0.0501	0.0376	0.845	False	True	False	False	False	True	True	False	False	False	True	False	False	True	False	True	0.85	3.73	2.88	-2.76	-3.35	4.05	3.2	0.319	-2.44	-3.03	6.49	5.64	7.08	6.23	0.594	-3.7	-2.85	0.0312	0.35	2.79	3.38
LITAF	Q99732	0.388864287933483	1.73384494553147e-11	3.3936731103446696e-12	0.0001192698180373	0.0115104341672102	4.267475172154221e-09	6.288633969452401e-10	0.0133451458933123	1.31790800850761e-07	1.27863073338617e-05	8.58849501372857e-15	2.4138031268434403e-15	1.42297947790925e-13	3.5224464403070604e-14	0.0825397040188067	0.88	2.09e-07	2.74e-06	0.593	0.837	0.0161	3.13e-07	0.465	0.321	0.61	0.0028	0.000741	0.0441	0.00383	0.738	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.25	3.23	3.48	-1.29	-0.777	2.47	2.72	-0.759	-2.05	-1.54	4.52	4.77	4.01	4.26	-0.516	-2.33	-2.58	0.9	0.141	2.19	1.68
LMF2	Q9BU23	0.0004750171409396	2.61463805367019e-13	4.73978666098262e-10	1.63373966733561e-08	7.894304580905441e-09	3.43675729209468e-13	6.70299616458288e-10	0.871474520538075	1.12015934120396e-08	5.44988582882174e-09	4.34295534804002e-18	5.96914842347514e-16	3.04787471571022e-18	3.91035276114055e-16	0.754325655653814	0.24	7.65e-11	0.000562	0.0594	0.0984	7.62e-06	3.44e-07	0.918	0.187	0.0781	5.87e-06	0.000311	8.46e-05	0.000226	0.912	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	1.45	4.94	3.49	-2.91	-3.03	4.88	3.43	-0.0591	-2.97	-3.09	7.85	6.41	7.97	6.52	0.114	-4.51	-3.07	0.424	0.365	3.34	3.45
LPCAT3	Q6P1A2	0.0311271462490996	5.07402505586167e-06	0.0019256340518562	2.61864741370811e-10	3.6683628429398e-12	6.14247311062791e-06	0.0023187340508323	0.941752238602706	2.24779160037025e-10	3.20890830222469e-12	1.08538742138055e-14	4.05780329788817e-13	4.8679804490061595e-16	1.22840865206221e-14	0.037191028749244	0.69	0.0463	0.586	0.00721	0.00226	0.241	0.308	0.922	0.0614	0.00166	0.0032	0.0128	0.00343	0.00212	0.638	False	True	False	True	True	False	False	False	False	True	True	True	True	True	False	True	0.617	1.55	0.934	-2.69	-3.28	1.53	0.914	-0.02	-2.71	-3.3	4.24	3.62	4.83	4.22	0.594	-2.13	-1.51	-0.578	-0.598	2.11	2.71
MAGT1	Q9H0U3	0.0791284434530016	0.000239975922308	0.022248506106182	7.24756380993349e-10	4.2724392101496e-11	0.0003448689884459	0.030209783698141	0.890717542325698	5.39512114092113e-10	3.2568518558123796e-11	2.35963644976627e-13	5.78009092690453e-12	2.59355387463218e-14	4.99728230447377e-13	0.178928378964376	0.776	0.23	0.767	0.0121	0.0101	0.515	0.652	0.919	0.0786	0.00714	0.0155	0.0397	0.0224	0.0157	0.816	False	False	False	True	True	False	False	False	False	True	True	True	True	True	False	True	0.561	1.31	0.746	-2.9	-3.32	1.26	0.703	-0.0425	-2.94	-3.37	4.21	3.65	4.63	4.07	0.424	-1.99	-1.43	-0.688	-0.731	2.21	2.64
MT-CYB	P00156	0.0564077179113082	7.48922798410338e-14	2.18611154581285e-12	0.0001023806787171	2.67680167459466e-05	2.32021968732858e-14	5.89764982714964e-13	0.46057497983223	0.0007241448202804	0.0001916169611564	1.10761899062153e-16	1.5779939502131302e-15	5.841272911270221e-17	7.81157363393173e-16	0.614110478308649	0.747	4.05e-12	1.5e-06	0.581	0.536	1.88e-07	7.1e-14	0.882	0.801	0.773	0.00017	0.000565	0.000982	0.000362	0.901	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.569	4.11	3.54	-1.31	-1.45	4.32	3.75	0.213	-1.09	-1.24	5.41	4.84	5.56	4.99	0.145	-3.33	-2.76	0.779	0.992	2.08	2.23
NRM	Q8IXM6	0.363216466874273	2.44486564281466e-08	2.26055412454849e-07	8.08419137024648e-08	8.12627207354542e-09	7.542538386995361e-09	6.56109640739457e-08	0.614951432911296	2.80065396482416e-07	2.63988906030676e-08	1.99075119449069e-14	8.4623746708299e-14	4.63960293037259e-15	1.83317978497123e-14	0.336293692514116	0.877	0.00112	0.0323	0.108	0.0993	0.0209	0.000191	0.899	0.365	0.137	0.00448	0.00595	0.0102	0.00267	0.864	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.352	3.0	2.64	-2.81	-3.18	3.19	2.84	0.193	-2.61	-2.98	5.8	5.45	6.17	5.82	0.372	-3.09	-2.73	-0.0891	0.104	2.72	3.09
NSDHL	Q15738	0.0003311462189138	9.75654240807901e-05	3.4874716504042703e-09	5.15572200434357e-05	0.0017624373602505	0.345471225684502	0.0038451186702324	7.86146545848773e-06	1.00869924762215e-10	1.7501802435460702e-09	7.41963088688548e-10	2.9507223158244997e-13	1.52524295658987e-08	3.12783579384241e-12	0.186327695707151	0.212	0.168	0.00246	0.525	0.771	0.884	0.375	0.00796	0.0461	0.0524	0.208	0.0109	0.49	0.0355	0.819	False	False	True	False	False	False	False	True	True	False	False	True	False	True	False	True	-0.819	0.911	1.73	-0.959	-0.69	-0.19	0.628	-1.1	-2.06	-1.79	1.87	2.69	1.6	2.42	-0.269	-0.562	-1.38	0.349	-0.752	1.31	1.04
PTPRCAP	Q14761	0.0091255259708237	1.39733634223133e-05	0.0180874474439138	1.07685881242045e-10	4.19854609143791e-13	1.73098677304653e-07	0.000244667973127	0.0958200166149628	4.2788902504588706e-09	9.10249361761701e-12	1.01563442846365e-14	9.47762812430431e-13	1.60449932150453e-16	7.779389796381781e-15	0.0059308974062603	0.549	0.0753	0.754	0.0043	0.00056	0.0812	0.116	0.746	0.149	0.00325	0.00308	0.0192	0.00171	0.00159	0.365	False	False	False	True	True	False	False	False	False	True	True	True	True	True	False	True	0.432	0.819	0.387	-1.59	-2.05	1.08	0.652	0.265	-1.33	-1.78	2.41	1.98	2.87	2.44	0.46	-1.27	-0.837	-0.45	-0.185	1.14	1.6
PTRH2	Q9Y3E5	0.0060412526931957	9.20081114024263e-07	8.38555726310538e-10	2.95719090541318e-08	0.0029784781748467	0.0026715725144641	1.14460596016155e-06	0.0048975972753188	3.9188635727600594e-11	1.02724068806726e-06	1.06103939428199e-13	1.2170385444766902e-15	4.54621724224129e-10	1.41958294295918e-12	0.0001186919032029	0.498	0.0173	0.000871	0.0761	0.791	0.664	0.00335	0.332	0.0318	0.401	0.011	0.000493	0.302	0.0258	0.0604	False	True	True	False	False	False	True	False	True	False	True	True	False	True	False	True	-0.393	0.841	1.23	-1.03	-0.431	0.437	0.83	-0.404	-1.43	-0.835	1.87	2.26	1.27	1.66	-0.595	-0.671	-1.06	0.17	-0.234	1.2	0.601
RAB11A	P62491	0.267596836079589	0.327560915261891	0.042789401180606	3.14965239579383e-16	1.59568277032476e-16	0.0253467189783047	0.0016817741955348	0.18070135846854	2.05039126352296e-15	9.91544611918067e-16	8.721163705476091e-17	2.17426658878724e-17	4.55509220097177e-17	1.1721846728928e-17	0.60563872532496	0.86	0.879	0.803	9.03e-10	4.63e-08	0.787	0.269	0.811	2.87e-05	2.54e-07	0.00014	1.65e-05	0.000843	7.37e-06	0.9	False	False	False	True	True	False	False	False	True	True	True	True	True	True	False	True	-0.452	0.398	0.851	-7.26	-7.47	0.947	1.4	0.549	-6.72	-6.92	7.66	8.12	7.87	8.32	0.209	-2.74	-3.19	-2.34	-1.79	4.93	5.13
RAB14	P61106	0.902007025231509	0.032892301666026	0.0428707092560319	7.81748859483823e-12	2.17922403470948e-12	0.0020296215702819	0.0027726218826432	0.249539873894342	7.59156093482152e-11	1.9280077719497e-11	1.52865353890036e-13	1.8747204989216e-13	4.97070249541165e-14	6.04922358668378e-14	0.490068011217861	0.919	0.739	0.803	0.00056	0.00162	0.646	0.331	0.838	0.0412	0.00525	0.0128	0.00886	0.0291	0.00536	0.888	False	False	False	True	True	False	False	False	True	True	True	True	True	True	False	True	0.0491	0.89	0.841	-4.63	-4.91	1.36	1.31	0.465	-4.17	-4.44	5.52	5.47	5.8	5.75	0.276	-2.27	-2.22	-1.38	-0.914	3.25	3.53
RAB18	Q9NP72	0.560858978867276	0.0185809468493685	0.0655325488328289	1.90150345191559e-10	4.1506255535253004e-11	0.0031904504810307	0.0131764619691343	0.46646521488808	8.991171291284011e-10	1.83009190980052e-10	1.57851719546631e-12	4.55607127403217e-12	4.25408208242162e-13	1.17320562427998e-12	0.45542164161413	0.898	0.691	0.824	0.00606	0.00998	0.676	0.546	0.883	0.0917	0.0179	0.0357	0.0361	0.0638	0.0238	0.884	False	False	False	True	True	False	False	False	False	True	True	True	False	True	False	True	0.265	1.13	0.866	-4.55	-4.89	1.46	1.2	0.333	-4.21	-4.56	5.68	5.41	6.02	5.75	0.341	-2.43	-2.16	-1.3	-0.962	3.25	3.59
RAB21	Q9UL25	0.887147131881802	0.0356160100295876	0.048189774212901	4.75795926414679e-13	1.32808260446382e-12	0.0674259678238365	0.089257498862959	0.760320216507929	2.83046966654693e-13	7.76038680155723e-13	1.3721984356315601e-14	1.70399858067752e-14	3.40260730076911e-14	4.25483920030393e-14	0.557777545435687	0.918	0.745	0.809	4.81e-05	0.0012	0.828	0.766	0.911	0.00211	0.000604	0.00363	0.0025	0.0251	0.00432	0.896	False	False	False	True	True	False	False	False	True	True	True	True	True	True	False	True	0.0458	0.708	0.662	-4.25	-4.06	0.609	0.564	-0.0984	-4.35	-4.16	4.95	4.91	4.77	4.72	-0.19	-1.85	-1.8	-1.14	-1.24	3.11	2.92
RAB27A	P51159	0.004001975473524	0.0003743371354634	1.12167632088228e-07	1.19986885480291e-10	1.50786994943277e-09	0.135489269052615	7.54591484551831e-05	0.0170937365046451	9.96108198986835e-13	8.73818337422332e-12	7.623159187583491e-14	7.28704071428581e-16	5.566020323975489e-13	3.921098758075881e-15	0.239664338110358	0.453	0.27	0.0226	0.0046	0.0548	0.854	0.0632	0.505	0.00449	0.00316	0.00943	0.000359	0.0689	0.00102	0.84	False	False	True	True	False	False	False	False	True	True	True	True	False	True	False	True	-1.33	1.72	3.06	-4.35	-3.85	0.65	1.98	-1.07	-5.43	-4.92	6.08	7.41	5.57	6.9	-0.507	-2.11	-3.45	-0.39	-1.47	3.96	3.46
RAB2A	P61019	0.507060154306447	0.0001469542329296	0.0008480169983015	5.2330187923366e-13	6.10052983040118e-13	5.55508452222968e-05	0.000324727360769	0.714360253641969	9.90026558524242e-13	1.1579539277927198e-12	6.19496613172049e-16	1.5588701885861402e-15	6.99427755867963e-16	1.7671733830464501e-15	0.929181372823915	0.893	0.196	0.511	5.3e-05	0.000703	0.374	0.134	0.908	0.00448	0.000811	0.000542	0.000562	0.00412	0.000598	0.922	False	False	False	True	True	False	False	False	True	True	True	True	True	True	False	True	0.243	1.6	1.36	-4.78	-4.75	1.74	1.49	0.133	-4.64	-4.61	6.38	6.14	6.35	6.11	-0.0324	-2.72	-2.48	-1.12	-0.982	3.66	3.63
RAB2B	Q8WUD1	0.959947577360235	0.238098430547769	0.219495970679442	1.96568460631825e-12	2.8737101925850897e-11	0.822273482781993	0.783508616686231	0.335780387997646	3.59680863220941e-13	4.52608770712918e-12	2.46074688843541e-13	2.2621155154543399e-13	2.9962646838624097e-12	2.73447033654333e-12	0.161111428974704	0.922	0.864	0.875	0.000189	0.00812	0.91	0.911	0.861	0.0024	0.00206	0.0157	0.00963	0.113	0.0338	0.806	False	False	False	True	True	False	False	False	True	True	True	True	False	True	False	True	-0.0268	0.638	0.665	-6.6	-5.84	0.12	0.147	-0.518	-7.12	-6.36	7.24	7.27	6.48	6.5	-0.763	-2.41	-2.43	-1.77	-2.29	4.83	4.07
RAB4B	P61018	0.0517029670047812	1.28379320589145e-05	0.0025854881286782	1.75414393245637e-11	5.32040605946647e-12	1.04374636660363e-06	0.0002103827900956	0.338746594580553	1.19438371387396e-10	3.37075376423846e-11	2.53072542025242e-15	5.35278466176805e-14	1.04077148884925e-15	1.99468151127215e-14	0.530152937631458	0.739	0.0726	0.611	0.00112	0.00281	0.151	0.108	0.861	0.0492	0.00728	0.0013	0.00476	0.00492	0.00279	0.893	False	False	False	True	True	False	False	False	True	True	True	True	True	True	False	True	1.13	2.98	1.85	-6.26	-6.61	3.52	2.39	0.54	-5.72	-6.07	9.24	8.11	9.59	8.46	0.352	-4.41	-3.28	-1.43	-0.891	4.83	5.18
RAB7A	P51149	0.767263354069525	0.0725859185824071	0.127919439341785	3.35905901478533e-14	1.41920450204823e-14	0.0110059587363157	0.0218426614161933	0.393502505380641	1.33485674058982e-13	5.4116526821315105e-14	2.10709300630425e-15	3.22205616395567e-15	9.6321968274929e-16	1.45574404785448e-15	0.578158375932238	0.912	0.796	0.854	1.97e-06	2.02e-05	0.747	0.612	0.872	0.00131	4.85e-05	0.00115	0.000873	0.00476	0.000537	0.898	False	False	False	True	True	False	False	False	True	True	True	True	True	True	False	True	0.0726	0.454	0.382	-3.63	-3.76	0.665	0.593	0.211	-3.42	-3.55	4.08	4.01	4.22	4.14	0.137	-1.58	-1.51	-1.13	-0.916	2.5	2.64
